,id,date,store_nbr,family,sales,onpromotion
1809717,1809717,2015-10-15,36,PRODUCE,1304.274,0
1583601,1583601,2015-06-10,41,PRODUCE,2491.515,153
1897001,1897001,2015-12-03,35,PREPARED FOODS,25.0,0
458835,458835,2013-09-15,33,BEVERAGES,904.0,0
2658723,2658723,2017-02-04,9,GROCERY I,10602.135,60
571146,571146,2013-11-17,34,HOME AND KITCHEN I,0.0,0
1101117,1101117,2014-09-11,54,CELEBRATION,7.0,0
1615496,1615496,2015-06-28,37,HARDWARE,5.0,0
2527311,2527311,2016-11-22,21,CELEBRATION,1.0,0
1757177,1757177,2015-09-16,12,PET SUPPLIES,0.0,0
56259,56259,2013-02-01,37,PLAYERS AND ELECTRONICS,0.0,0
1723289,1723289,2015-08-28,11,PREPARED FOODS,123.594,1
2909869,2909869,2017-06-25,54,POULTRY,45.032,0
2066652,2066652,2016-03-08,45,PLAYERS AND ELECTRONICS,14.0,0
2729832,2729832,2017-03-16,53,CELEBRATION,15.0,0
724000,724000,2014-02-12,23,GROCERY II,17.0,0
2141253,2141253,2016-04-19,39,HOME AND KITCHEN I,36.0,0
2406045,2406045,2016-09-15,19,HOME AND KITCHEN I,7.0,0
1099534,1099534,2014-09-11,10,CLEANING,708.0,0
2757345,2757345,2017-04-01,25,PRODUCE,1629.793,1
506932,506932,2013-10-12,32,LADIESWEAR,0.0,0
1693507,1693507,2015-08-11,26,GROCERY II,1.0,0
163867,163867,2013-04-02,7,"LIQUOR,WINE,BEER",54.0,0
9934,9934,2013-01-06,38,BABY CARE,0.0,0
2551524,2551524,2016-12-05,5,PRODUCE,1390.733,8
1735768,1735768,2015-09-04,12,BABY CARE,0.0,0
2074720,2074720,2016-03-13,22,EGGS,62.0,0
2862061,2862061,2017-05-30,14,BOOKS,0.0,0
970355,970355,2014-06-30,35,MAGAZINES,0.0,0
2055337,2055337,2016-03-02,28,SCHOOL AND OFFICE SUPPLIES,0.0,0
30213,30213,2013-01-17,7,HOME CARE,0.0,0
867224,867224,2014-05-03,41,HOME APPLIANCES,0.0,0
760264,760264,2014-03-04,40,EGGS,69.0,0
711779,711779,2014-02-05,30,BEAUTY,0.0,0
2171312,2171312,2016-05-06,32,FROZEN FOODS,36.0,0
1860511,1860511,2015-11-13,12,BOOKS,0.0,0
1981617,1981617,2016-01-21,10,AUTOMOTIVE,4.0,0
654329,654329,2014-01-04,19,BREAD/BAKERY,201.0,0
1851152,1851152,2015-11-07,49,HOME APPLIANCES,2.0,0
1409305,1409305,2015-03-04,51,CLEANING,1730.0,0
2248293,2248293,2016-06-18,42,BEVERAGES,3007.0,36
1636272,1636272,2015-07-10,20,AUTOMOTIVE,7.0,0
1290983,1290983,2014-12-28,31,MAGAZINES,0.0,0
734740,734740,2014-02-18,24,POULTRY,493.857,0
1345916,1345916,2015-01-28,23,FROZEN FOODS,46.204002,2
1888139,1888139,2015-11-28,37,FROZEN FOODS,154.307,0
2636302,2636302,2017-01-23,29,SCHOOL AND OFFICE SUPPLIES,7.0,0
1613068,1613068,2015-06-27,19,POULTRY,390.10602,0
2085648,2085648,2016-03-19,29,HOME AND KITCHEN I,33.0,0
1723045,1723045,2015-08-27,54,HOME AND KITCHEN II,32.0,0
1047413,1047413,2014-08-12,47,PET SUPPLIES,0.0,0
556922,556922,2013-11-09,35,HARDWARE,4.0,0
1061667,1061667,2014-08-20,47,MEATS,752.242,1
856433,856433,2014-04-27,39,HOME APPLIANCES,2.0,0
100652,100652,2013-02-26,33,BEAUTY,0.0,0
763859,763859,2014-03-06,41,DAIRY,445.0,0
2044685,2044685,2016-02-25,3,BREAD/BAKERY,1086.489,3
2885361,2885361,2017-06-12,18,CELEBRATION,6.0,0
1046380,1046380,2014-08-12,19,HOME AND KITCHEN II,0.0,0
403321,403321,2013-08-15,25,POULTRY,65.711,0
9684,9684,2013-01-06,30,HOME AND KITCHEN I,0.0,0
780996,780996,2014-03-16,22,HOME CARE,0.0,0
2594967,2594967,2016-12-31,2,GROCERY I,5137.0,130
2897681,2897681,2017-06-19,13,HOME APPLIANCES,0.0,0
1481852,1481852,2015-04-14,37,LAWN AND GARDEN,18.0,0
2997838,2997838,2017-08-14,23,LADIESWEAR,19.0,0
1377317,1377317,2015-02-14,53,PREPARED FOODS,85.42,0
2150606,2150606,2016-04-24,50,PREPARED FOODS,168.282,0
1845100,1845100,2015-11-04,3,BOOKS,0.0,0
2334845,2334845,2016-08-06,20,PREPARED FOODS,81.609,0
2965435,2965435,2017-07-27,14,"LIQUOR,WINE,BEER",49.0,0
2890349,2890349,2017-06-14,8,FROZEN FOODS,147.79199,2
714537,714537,2014-02-06,8,LINGERIE,17.0,0
1707397,1707397,2015-08-19,16,EGGS,44.0,0
860759,860759,2014-04-30,10,LAWN AND GARDEN,0.0,0
550964,550964,2013-11-06,18,PREPARED FOODS,39.0,0
417513,417513,2013-08-23,23,PRODUCE,5.0,0
1106471,1106471,2014-09-14,54,HARDWARE,0.0,0
2010989,2010989,2016-02-06,34,BEAUTY,2.0,0
306212,306212,2013-06-21,50,BREAD/BAKERY,358.232,0
2141148,2141148,2016-04-19,36,DELI,291.335,0
489857,489857,2013-10-02,53,BREAD/BAKERY,0.0,0
2029624,2029624,2016-02-16,7,PERSONAL CARE,268.0,0
940613,940613,2014-06-13,50,HARDWARE,1.0,0
709717,709717,2014-02-04,22,LADIESWEAR,0.0,0
1386057,1386057,2015-02-19,49,MEATS,589.404,1
2165494,2165494,2016-05-03,2,BABY CARE,0.0,0
1777684,1777684,2015-09-27,38,CLEANING,1761.0,5
1350909,1350909,2015-01-31,13,LINGERIE,0.0,0
1464105,1464105,2015-04-04,39,PLAYERS AND ELECTRONICS,0.0,0
2172608,2172608,2016-05-07,19,LAWN AND GARDEN,0.0,0
2328225,2328225,2016-08-02,35,DELI,118.0,1
2373407,2373407,2016-08-27,52,HARDWARE,0.0,0
727788,727788,2014-02-14,3,CELEBRATION,0.0,0
1764693,1764693,2015-09-20,23,HOME CARE,169.0,1
496582,496582,2013-10-06,41,SCHOOL AND OFFICE SUPPLIES,0.0,0
2512654,2512654,2016-11-14,10,BABY CARE,0.0,0
2270611,2270611,2016-07-01,19,GROCERY II,12.0,0
2286973,2286973,2016-07-10,28,CLEANING,1620.0,16
1430243,1430243,2015-03-16,39,MAGAZINES,0.0,0
1589764,1589764,2015-06-14,15,"LIQUOR,WINE,BEER",0.0,0
699431,699431,2014-01-29,33,PREPARED FOODS,21.0,0
1417192,1417192,2015-03-09,23,CLEANING,540.0,1
1845018,1845018,2015-11-04,27,LINGERIE,0.0,0
1528889,1528889,2015-05-10,7,SEAFOOD,49.654,0
2619822,2619822,2017-01-14,17,HOME CARE,361.0,7
2944335,2944335,2017-07-15,22,DELI,152.0,11
2791767,2791767,2017-04-20,41,AUTOMOTIVE,2.0,0
499967,499967,2013-10-08,37,HOME APPLIANCES,0.0,0
173567,173567,2013-04-08,29,LAWN AND GARDEN,0.0,0
2788575,2788575,2017-04-18,51,DELI,189.448,3
1849348,1849348,2015-11-06,48,POULTRY,1386.088,37
2803493,2803493,2017-04-27,20,FROZEN FOODS,102.0,5
1809357,1809357,2015-10-15,27,AUTOMOTIVE,4.0,0
2079803,2079803,2016-03-16,15,FROZEN FOODS,59.0,0
93226,93226,2013-02-22,25,BABY CARE,0.0,0
2566428,2566428,2016-12-14,19,HOME CARE,116.0,0
2199588,2199588,2016-05-22,26,CELEBRATION,6.0,0
2836838,2836838,2017-05-15,6,PET SUPPLIES,8.0,0
227935,227935,2013-05-08,54,BOOKS,0.0,0
705365,705365,2014-02-01,5,MAGAZINES,0.0,0
1919538,1919538,2015-12-16,18,PLAYERS AND ELECTRONICS,10.0,0
1803419,1803419,2015-10-12,10,BEAUTY,1.0,0
176085,176085,2013-04-09,49,PRODUCE,2.0,0
80087,80087,2013-02-14,6,PREPARED FOODS,100.004,0
1379367,1379367,2015-02-16,12,AUTOMOTIVE,9.0,0
2230815,2230815,2016-06-08,51,HOME AND KITCHEN I,11.0,0
182619,182619,2013-04-13,32,PRODUCE,0.0,0
2735460,2735460,2017-03-20,11,MEATS,679.831,0
1740755,1740755,2015-09-06,51,BREAD/BAKERY,1458.315,3
2884231,2884231,2017-06-11,35,SCHOOL AND OFFICE SUPPLIES,0.0,0
2132866,2132866,2016-04-14,53,EGGS,67.0,1
1983538,1983538,2016-01-22,14,CLEANING,866.0,0
141046,141046,2013-03-21,17,BOOKS,0.0,0
2864654,2864654,2017-05-31,36,MAGAZINES,1.0,0
1737513,1737513,2015-09-05,10,PRODUCE,265.676,0
1118761,1118761,2014-09-21,49,POULTRY,1240.993,0
1258711,1258711,2014-12-09,26,PERSONAL CARE,115.0,0
63359,63359,2013-02-05,36,SEAFOOD,0.0,0
592910,592910,2013-11-29,44,SEAFOOD,94.246,0
126243,126243,2013-03-12,50,HOME CARE,0.0,0
399974,399974,2013-08-13,31,HARDWARE,2.0,0
324734,324734,2013-07-02,20,HARDWARE,0.0,0
456335,456335,2013-09-14,13,FROZEN FOODS,27.0,0
1541334,1541334,2015-05-17,7,BEVERAGES,2663.0,1
2322595,2322595,2016-07-30,27,"LIQUOR,WINE,BEER",461.0,1
1480092,1480092,2015-04-13,38,DELI,213.87,0
2990253,2990253,2017-08-10,10,MEATS,211.658,17
875718,875718,2014-05-08,3,PRODUCE,8.0,0
67796,67796,2013-02-08,11,HARDWARE,0.0,0
1404079,1404079,2015-03-01,54,POULTRY,85.935,0
1277405,1277405,2014-12-19,50,DAIRY,992.0,4
763060,763060,2014-03-06,2,BABY CARE,0.0,0
2789442,2789442,2017-04-19,26,HOME CARE,42.0,4
763752,763752,2014-03-06,39,AUTOMOTIVE,13.0,0
2975582,2975582,2017-08-01,49,BREAD/BAKERY,1207.288,0
1024676,1024676,2014-07-31,1,PET SUPPLIES,3.0,0
1608062,1608062,2015-06-24,29,BREAD/BAKERY,460.0,1
81691,81691,2013-02-15,50,HOME AND KITCHEN II,0.0,0
2886416,2886416,2017-06-12,47,BREAD/BAKERY,1178.174,0
1811718,1811718,2015-10-16,42,HOME CARE,155.0,0
2680933,2680933,2017-02-17,31,GROCERY II,12.0,0
1613298,1613298,2015-06-27,25,PLAYERS AND ELECTRONICS,3.0,0
2321086,2321086,2016-07-29,34,SCHOOL AND OFFICE SUPPLIES,3.0,0
1887971,1887971,2015-11-28,32,DAIRY,170.0,1
214194,214194,2013-05-01,19,MEATS,154.55899,0
2125550,2125550,2016-04-10,48,LAWN AND GARDEN,3.0,0
2950151,2950151,2017-07-18,35,HOME APPLIANCES,0.0,0
2508607,2508607,2016-11-11,46,GROCERY II,32.0,0
1524204,1524204,2015-05-08,26,AUTOMOTIVE,2.0,0
959683,959683,2014-06-24,36,EGGS,87.0,0
996716,996716,2014-07-15,25,HOME APPLIANCES,0.0,0
1842123,1842123,2015-11-02,45,PRODUCE,6952.086,0
373530,373530,2013-07-29,4,BEVERAGES,720.0,0
2860841,2860841,2017-05-29,3,BREAD/BAKERY,1288.934,6
1062360,1062360,2014-08-21,17,MEATS,254.057,18
965952,965952,2014-06-28,12,DELI,187.0,0
97908,97908,2013-02-24,6,PRODUCE,0.0,0
2553802,2553802,2016-12-07,14,SCHOOL AND OFFICE SUPPLIES,0.0,0
404850,404850,2013-08-16,19,CELEBRATION,0.0,0
1671322,1671322,2015-07-29,53,BOOKS,0.0,0
574878,574878,2013-11-19,39,HOME CARE,0.0,0
693008,693008,2014-01-25,53,DAIRY,0.0,0
2719189,2719189,2017-03-10,54,"LIQUOR,WINE,BEER",21.0,1
2776479,2776479,2017-04-12,12,MEATS,73.371,0
2275384,2275384,2016-07-03,52,BABY CARE,0.0,0
2949924,2949924,2017-07-18,29,LINGERIE,9.0,0
1661720,1661720,2015-07-24,34,BREAD/BAKERY,548.0,1
1701032,1701032,2015-08-15,37,HARDWARE,3.0,0
1134571,1134571,2014-09-30,42,SCHOOL AND OFFICE SUPPLIES,0.0,0
1902968,1902968,2015-12-06,52,MAGAZINES,0.0,0
2283060,2283060,2016-07-08,18,LINGERIE,1.0,0
284691,284691,2013-06-09,47,AUTOMOTIVE,33.0,0
1717182,1717182,2015-08-24,4,PLAYERS AND ELECTRONICS,9.0,0
108730,108730,2013-03-03,1,POULTRY,68.972,0
1955250,1955250,2016-01-06,20,AUTOMOTIVE,6.0,0
441534,441534,2013-09-05,47,PLAYERS AND ELECTRONICS,0.0,0
902242,902242,2014-05-23,24,"LIQUOR,WINE,BEER",0.0,0
1422339,1422339,2015-03-12,18,CELEBRATION,0.0,0
2519095,2519095,2016-11-17,40,CLEANING,1422.0,12
174980,174980,2013-04-09,19,HARDWARE,0.0,0
1802377,1802377,2015-10-11,30,HOME AND KITCHEN II,11.0,0
442319,442319,2013-09-06,2,LAWN AND GARDEN,14.0,0
2773579,2773579,2017-04-10,30,POULTRY,33.423,0
2491384,2491384,2016-11-02,13,HOME AND KITCHEN II,13.0,1
190918,190918,2013-04-18,16,GROCERY II,3.0,0
1926429,1926429,2015-12-20,11,LINGERIE,7.0,0
1588042,1588042,2015-06-13,17,HOME AND KITCHEN II,16.0,1
1653009,1653009,2015-07-19,4,CELEBRATION,7.0,0
27590,27590,2013-01-16,33,BEAUTY,0.0,0
957783,957783,2014-06-23,32,MEATS,60.891,0
1322208,1322208,2015-01-14,8,PRODUCE,0.0,0
327968,327968,2013-07-04,11,HARDWARE,0.0,0
808819,808819,2014-03-31,52,"LIQUOR,WINE,BEER",0.0,0
661476,661476,2014-01-08,19,MEATS,134.259,0
1927925,1927925,2015-12-20,52,SEAFOOD,0.0,0
1749012,1749012,2015-09-11,33,GROCERY I,2345.0,24
1743591,1743591,2015-09-08,31,BEVERAGES,2508.0,17
436516,436516,2013-09-02,7,PERSONAL CARE,227.0,0
42773,42773,2013-01-25,1,BREAD/BAKERY,323.856,0
1354484,1354484,2015-02-02,13,SEAFOOD,0.0,0
140656,140656,2013-03-20,6,EGGS,199.0,0
149093,149093,2013-03-25,41,SEAFOOD,2.0,0
2855387,2855387,2017-05-26,26,PREPARED FOODS,25.0,0
2937178,2937178,2017-07-11,21,GROCERY II,7.0,0
2684311,2684311,2017-02-19,26,PERSONAL CARE,113.0,2
2392257,2392257,2016-09-07,31,LINGERIE,6.0,0
251853,251853,2013-05-22,25,PRODUCE,1.0,0
2423404,2423404,2016-09-24,6,HOME AND KITCHEN II,83.0,2
2902565,2902565,2017-06-21,5,HOME APPLIANCES,0.0,0
179068,179068,2013-04-11,33,EGGS,87.0,0
712159,712159,2014-02-05,40,LADIESWEAR,0.0,0
1408940,1408940,2015-03-04,41,BREAD/BAKERY,410.226,1
2348720,2348720,2016-08-14,10,FROZEN FOODS,37.0,0
2719515,2719515,2017-03-11,14,HOME CARE,315.0,6
1188769,1188769,2014-10-31,14,EGGS,24.0,0
2222156,2222156,2016-06-04,1,BEAUTY,6.0,1
1873501,1873501,2015-11-20,26,PERSONAL CARE,60.0,1
2172284,2172284,2016-05-07,1,PET SUPPLIES,9.0,0
1429259,1429259,2015-03-16,11,PREPARED FOODS,36.0,0
681330,681330,2014-01-19,26,GROCERY I,2320.0,0
1888214,1888214,2015-11-28,39,LAWN AND GARDEN,8.0,0
1300761,1300761,2015-01-02,7,AUTOMOTIVE,5.0,0
747493,747493,2014-02-25,32,EGGS,85.0,0
1592787,1592787,2015-06-15,5,DELI,302.078,0
2515897,2515897,2016-11-15,50,EGGS,76.0,1
2396871,2396871,2016-09-10,11,HOME AND KITCHEN I,33.0,0
2081839,2081839,2016-03-17,22,BABY CARE,0.0,0
2460597,2460597,2016-10-15,49,HOME CARE,474.0,9
809765,809765,2014-04-01,3,FROZEN FOODS,381.359,0
1593749,1593749,2015-06-16,27,HARDWARE,1.0,0
2802147,2802147,2017-04-26,32,HOME CARE,75.0,10
419549,419549,2013-08-24,30,LAWN AND GARDEN,0.0,0
336286,336286,2013-07-08,44,HOME AND KITCHEN II,0.0,0
833331,833331,2014-04-14,40,HOME AND KITCHEN I,0.0,0
479699,479699,2013-09-27,19,FROZEN FOODS,21.0,0
2101873,2101873,2016-03-28,34,BOOKS,0.0,0
2785578,2785578,2017-04-17,18,HOME AND KITCHEN I,49.0,4
2952549,2952549,2017-07-19,52,CELEBRATION,20.0,0
876635,876635,2014-05-08,6,MAGAZINES,0.0,0
2077093,2077093,2016-03-14,39,CLEANING,1098.0,1
2158342,2158342,2016-04-29,19,EGGS,22.0,0
1466887,1466887,2015-04-06,18,BOOKS,0.0,0
2415938,2415938,2016-09-20,46,DAIRY,1211.0,3
424204,424204,2013-08-27,11,"LIQUOR,WINE,BEER",12.0,0
1453763,1453763,2015-03-29,49,HARDWARE,1.0,0
274381,274381,2013-06-03,8,LADIESWEAR,0.0,0
432745,432745,2013-08-31,50,HOME AND KITCHEN II,0.0,0
357918,357918,2013-07-20,51,AUTOMOTIVE,17.0,0
2522778,2522778,2016-11-19,43,PLAYERS AND ELECTRONICS,14.0,0
287397,287397,2013-06-11,23,AUTOMOTIVE,0.0,0
2703107,2703107,2017-03-01,53,FROZEN FOODS,123.0,2
1666890,1666890,2015-07-27,29,PLAYERS AND ELECTRONICS,4.0,0
686078,686078,2014-01-22,1,DAIRY,743.0,0
1531163,1531163,2015-05-12,20,PREPARED FOODS,48.068,0
2398636,2398636,2016-09-11,10,SCHOOL AND OFFICE SUPPLIES,15.0,5
575461,575461,2013-11-19,6,CLEANING,758.0,0
2578743,2578743,2016-12-21,14,MEATS,222.23799,0
1341123,1341123,2015-01-25,39,BEVERAGES,1579.0,0
1921555,1921555,2015-12-17,24,SCHOOL AND OFFICE SUPPLIES,2.0,0
1605770,1605770,2015-06-23,14,MAGAZINES,0.0,0
2405157,2405157,2016-09-14,43,HOME CARE,141.0,4
2963821,2963821,2017-07-26,19,PERSONAL CARE,106.0,7
1068372,1068372,2014-08-24,35,PRODUCE,0.0,0
2866952,2866952,2017-06-01,50,FROZEN FOODS,196.48,1
49338,49338,2013-01-28,43,BEVERAGES,716.0,0
1105622,1105622,2014-09-14,30,MAGAZINES,0.0,0
2014337,2014337,2016-02-08,28,HOME APPLIANCES,1.0,0
1936595,1936595,2015-12-26,46,MAGAZINES,17.0,0
665371,665371,2014-01-10,28,PERSONAL CARE,137.0,0
2263069,2263069,2016-06-26,7,POULTRY,590.126,3
1736050,1736050,2015-09-04,2,LADIESWEAR,17.0,0
865728,865728,2014-05-02,5,CELEBRATION,0.0,0
314553,314553,2013-06-26,34,PRODUCE,0.0,0
2955158,2955158,2017-07-21,26,DAIRY,176.0,12
710303,710303,2014-02-04,39,FROZEN FOODS,50.53,0
845961,845961,2014-04-21,45,CELEBRATION,0.0,0
1125538,1125538,2014-09-25,4,CLEANING,682.0,1
2612975,2612975,2017-01-10,25,BEAUTY,2.0,0
1111403,1111403,2014-09-17,42,PREPARED FOODS,0.0,0
1241343,1241343,2014-11-29,39,HOME AND KITCHEN I,54.0,0
2732693,2732693,2017-03-18,33,PREPARED FOODS,39.0,0
1109048,1109048,2014-09-16,27,HOME APPLIANCES,0.0,0
1993193,1993193,2016-01-27,34,PET SUPPLIES,7.0,0
1650855,1650855,2015-07-18,29,PRODUCE,920.947,0
909366,909366,2014-05-27,24,HOME CARE,0.0,0
273480,273480,2013-06-03,32,DELI,127.0,0
744841,744841,2014-02-23,8,SCHOOL AND OFFICE SUPPLIES,0.0,0
1663734,1663734,2015-07-25,40,CELEBRATION,17.0,0
2887127,2887127,2017-06-13,17,MAGAZINES,2.0,0
135587,135587,2013-03-18,13,MAGAZINES,0.0,0
304047,304047,2013-06-20,4,HOME CARE,0.0,0
25318,25318,2013-01-15,2,CLEANING,854.0,0
1080530,1080530,2014-08-31,27,FROZEN FOODS,211.246,1
1055628,1055628,2014-08-17,28,MEATS,303.006,0
2727220,2727220,2017-03-15,30,BABY CARE,0.0,0
643162,643162,2013-12-28,54,PERSONAL CARE,108.0,0
1230886,1230886,2014-11-23,45,LADIESWEAR,74.0,0
2834071,2834071,2017-05-14,28,SCHOOL AND OFFICE SUPPLIES,13.0,7
1289650,1289650,2014-12-27,44,EGGS,582.0,1
1456803,1456803,2015-03-31,34,HOME CARE,0.0,0
2713609,2713609,2017-03-07,48,LADIESWEAR,15.0,0
2716696,2716696,2017-03-09,35,BOOKS,0.0,0
510651,510651,2013-10-14,37,DELI,115.927,0
1838231,1838231,2015-10-31,36,SEAFOOD,1.0,1
2425914,2425914,2016-09-26,26,HOME CARE,49.0,7
287382,287382,2013-06-11,22,HOME CARE,0.0,0
388924,388924,2013-08-07,21,LADIESWEAR,0.0,0
2373294,2373294,2016-08-27,5,AUTOMOTIVE,4.0,0
402385,402385,2013-08-14,49,HOME AND KITCHEN II,0.0,0
2203739,2203739,2016-05-24,41,SEAFOOD,9.818,0
694517,694517,2014-01-26,45,SEAFOOD,134.023,0
752514,752514,2014-02-28,23,HOME AND KITCHEN I,0.0,0
1648541,1648541,2015-07-17,14,PET SUPPLIES,0.0,0
338129,338129,2013-07-09,46,FROZEN FOODS,172.658,0
1680198,1680198,2015-08-03,52,BEVERAGES,0.0,0
2701615,2701615,2017-03-01,12,BOOKS,0.0,0
885895,885895,2014-05-14,16,EGGS,166.0,0
920401,920401,2014-06-02,33,SCHOOL AND OFFICE SUPPLIES,0.0,0
270954,270954,2013-06-02,11,MEATS,940.072,0
848811,848811,2014-04-23,25,HOME CARE,0.0,0
807762,807762,2014-03-31,23,LINGERIE,11.0,0
2098164,2098164,2016-03-26,3,MEATS,752.484,0
1245000,1245000,2014-12-01,41,DELI,236.065,2
83109,83109,2013-02-16,40,HOME AND KITCHEN I,0.0,0
2743793,2743793,2017-03-24,45,DAIRY,2704.0,36
843445,843445,2014-04-20,24,SCHOOL AND OFFICE SUPPLIES,0.0,0
1415730,1415730,2015-03-08,31,PRODUCE,0.0,0
1650384,1650384,2015-07-18,16,LINGERIE,4.0,0
1623699,1623699,2015-07-03,18,AUTOMOTIVE,2.0,0
1644929,1644929,2015-07-15,13,FROZEN FOODS,31.0,0
906101,906101,2014-05-25,32,LAWN AND GARDEN,0.0,0
1321762,1321762,2015-01-14,45,GROCERY II,66.0,0
445694,445694,2013-09-08,14,PREPARED FOODS,44.0,0
1447135,1447135,2015-03-26,13,LADIESWEAR,0.0,0
895233,895233,2014-05-19,28,DELI,215.523,2
768578,768578,2014-03-09,24,DAIRY,932.0,0
192715,192715,2013-04-19,16,POULTRY,57.079,0
2970731,2970731,2017-07-30,13,BREAD/BAKERY,154.0,34
568768,568768,2013-11-16,18,GROCERY II,27.0,0
2496615,2496615,2016-11-05,10,AUTOMOTIVE,0.0,0
2206598,2206598,2016-05-26,22,LAWN AND GARDEN,0.0,0
1841742,1841742,2015-11-02,35,GROCERY I,2819.0,6
80700,80700,2013-02-15,23,HOME AND KITCHEN I,0.0,0
2189859,2189859,2016-05-16,52,GROCERY I,0.0,0
2797128,2797128,2017-04-23,41,HOME AND KITCHEN I,30.0,4
2684667,2684667,2017-02-19,36,HOME CARE,211.0,8
2276268,2276268,2016-07-04,27,PLAYERS AND ELECTRONICS,8.0,0
56370,56370,2013-02-01,40,CELEBRATION,0.0,0
2461941,2461941,2016-10-16,37,DELI,133.216,1
160127,160127,2013-03-31,51,FROZEN FOODS,216.241,0
805393,805393,2014-03-29,7,POULTRY,694.398,0
2671161,2671161,2017-02-11,8,DELI,324.397,7
2599630,2599630,2017-01-02,5,"LIQUOR,WINE,BEER",28.0,0
2994055,2994055,2017-08-12,17,SCHOOL AND OFFICE SUPPLIES,49.0,6
627614,627614,2013-12-19,19,LAWN AND GARDEN,0.0,0
72132,72132,2013-02-10,32,PLAYERS AND ELECTRONICS,0.0,0
2707539,2707539,2017-03-04,28,LINGERIE,4.0,0
2366244,2366244,2016-08-23,51,GROCERY I,4155.0,46
32037,32037,2013-01-18,8,PLAYERS AND ELECTRONICS,0.0,0
613923,613923,2013-12-11,34,MEATS,182.683,0
1056491,1056491,2014-08-17,51,PREPARED FOODS,221.87799,0
358780,358780,2013-07-21,26,BOOKS,0.0,0
1165835,1165835,2014-10-18,20,FROZEN FOODS,0.0,0
682592,682592,2014-01-20,11,LAWN AND GARDEN,3.0,0
1547302,1547302,2015-05-21,23,SCHOOL AND OFFICE SUPPLIES,0.0,0
2490057,2490057,2016-11-01,26,DELI,74.583,6
1385192,1385192,2015-02-19,25,HOME APPLIANCES,1.0,0
2651774,2651774,2017-02-01,13,PET SUPPLIES,0.0,0
2522966,2522966,2016-11-19,49,HOME APPLIANCES,0.0,0
128086,128086,2013-03-13,52,GROCERY II,0.0,0
305739,305739,2013-06-21,37,PLAYERS AND ELECTRONICS,0.0,0
444816,444816,2013-09-07,4,DELI,251.175,0
1208584,1208584,2014-11-11,2,PERSONAL CARE,224.0,0
589216,589216,2013-11-27,41,BABY CARE,0.0,0
1668395,1668395,2015-07-28,21,HARDWARE,4.0,0
745600,745600,2014-02-24,29,SCHOOL AND OFFICE SUPPLIES,0.0,0
1293808,1293808,2014-12-30,11,EGGS,304.0,2
139844,139844,2013-03-20,32,MAGAZINES,0.0,0
1077100,1077100,2014-08-29,30,GROCERY II,0.0,0
2424842,2424842,2016-09-25,46,BEAUTY,22.0,0
1685845,1685845,2015-08-07,11,CLEANING,2478.0,0
1065595,1065595,2014-08-22,8,PERSONAL CARE,240.0,1
2127033,2127033,2016-04-11,4,HOME CARE,145.0,0
853190,853190,2014-04-25,48,DAIRY,875.0,0
1072338,1072338,2014-08-26,47,BEVERAGES,2419.0,3
103828,103828,2013-02-28,22,EGGS,0.0,0
2724643,2724643,2017-03-13,8,SCHOOL AND OFFICE SUPPLIES,1.0,0
1759495,1759495,2015-09-17,28,BABY CARE,0.0,0
1915728,1915728,2015-12-14,11,GROCERY I,12352.955,6
468240,468240,2013-09-20,47,BEVERAGES,2442.0,0
1461092,1461092,2015-04-02,54,HOME APPLIANCES,1.0,0
1838343,1838343,2015-10-31,4,GROCERY I,3941.0,14
2863238,2863238,2017-05-30,46,PET SUPPLIES,11.0,0
2980656,2980656,2017-08-04,40,PRODUCE,1108.215,6
2772461,2772461,2017-04-09,49,SEAFOOD,116.169,0
2503273,2503273,2016-11-08,46,PERSONAL CARE,728.0,11
1838573,1838573,2015-10-31,46,FROZEN FOODS,421.626,3
1606658,1606658,2015-06-23,39,LAWN AND GARDEN,4.0,1
554864,554864,2013-11-08,28,BEAUTY,0.0,0
711268,711268,2014-02-05,16,LADIESWEAR,0.0,0
2131746,2131746,2016-04-14,22,GROCERY I,1501.0,16
2081674,2081674,2016-03-17,18,BABY CARE,0.0,0
1090403,1090403,2014-09-05,53,HOME APPLIANCES,1.0,0
988046,988046,2014-07-10,31,PET SUPPLIES,2.0,0
1320156,1320156,2015-01-13,5,MEATS,292.897,2
585412,585412,2013-11-25,34,PERSONAL CARE,289.0,0
2951837,2951837,2017-07-19,32,LAWN AND GARDEN,0.0,0
140336,140336,2013-03-20,46,LAWN AND GARDEN,9.0,0
1733562,1733562,2015-09-02,5,CELEBRATION,19.0,0
2285057,2285057,2016-07-09,24,BREAD/BAKERY,796.835,11
450984,450984,2013-09-11,13,CELEBRATION,0.0,0
2563348,2563348,2016-12-12,32,CLEANING,482.0,12
2448784,2448784,2016-10-09,18,LADIESWEAR,0.0,0
586576,586576,2013-11-26,18,BABY CARE,0.0,0
1253236,1253236,2014-12-06,22,POULTRY,0.0,0
2334586,2334586,2016-08-06,14,BABY CARE,0.0,0
914607,914607,2014-05-30,21,GROCERY I,0.0,0
850294,850294,2014-04-24,17,HOME AND KITCHEN II,0.0,0
1148705,1148705,2014-10-08,4,DAIRY,795.0,2
1012692,1012692,2014-07-24,23,LINGERIE,10.0,0
1702449,1702449,2015-08-16,27,GROCERY I,4706.0,14
1049197,1049197,2014-08-13,47,POULTRY,757.474,0
